custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir
688116_1206936843_glm4_dewrap_join_chunk_0009,688116,天奈科技,1206936843,9,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5929,5206,3791,3791,14,3791,glm4_dewrap_join_full543_20260705
688116_1206936843_glm4_dewrap_join_chunk_0010,688116,天奈科技,1206936843,10,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6534,5932,3963,3963,14,3963,glm4_dewrap_join_full543_20260705
688116_1206936843_glm4_dewrap_join_chunk_0011,688116,天奈科技,1206936843,11,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6649,6252,3986,3986,14,3986,glm4_dewrap_join_full543_20260705
688116_1206936843_glm4_dewrap_join_chunk_0012,688116,天奈科技,1206936843,12,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6221,5883,3962,3962,14,3962,glm4_dewrap_join_full543_20260705
688116_1206936843_glm4_dewrap_join_chunk_0013,688116,天奈科技,1206936843,13,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6119,5632,3783,3783,14,3783,glm4_dewrap_join_full543_20260705
688116_1206936843_glm4_dewrap_join_chunk_0014,688116,天奈科技,1206936843,14,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688116_1206936843_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4564,4251,2621,2621,14,2621,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0001,688139,海尔生物,1206999086,1,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6597,6158,3977,3977,12,3977,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0002,688139,海尔生物,1206999086,2,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6567,6197,3922,3922,12,3922,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0003,688139,海尔生物,1206999086,3,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7106,6507,3962,3962,12,3962,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0004,688139,海尔生物,1206999086,4,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7440,7062,3971,3971,12,3971,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0005,688139,海尔生物,1206999086,5,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7440,7179,3982,3982,12,3982,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0006,688139,海尔生物,1206999086,6,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6400,5944,3700,3700,12,3700,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0007,688139,海尔生物,1206999086,7,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5828,5164,3711,3711,12,3711,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0008,688139,海尔生物,1206999086,8,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6385,5806,3937,3937,12,3937,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0009,688139,海尔生物,1206999086,9,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6002,5382,3884,3884,12,3884,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0010,688139,海尔生物,1206999086,10,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6731,6511,3992,3992,12,3992,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0011,688139,海尔生物,1206999086,11,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6471,5865,3975,3975,12,3975,glm4_dewrap_join_full543_20260705
688139_1206999086_glm4_dewrap_join_chunk_0012,688139,海尔生物,1206999086,12,12,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688139_1206999086_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6395,5997,3753,3753,12,3753,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0001,688025,杰普特,1207024684,1,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6442,6074,3971,3971,19,3971,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0002,688025,杰普特,1207024684,2,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6822,6484,3966,3966,19,3966,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0003,688025,杰普特,1207024684,3,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7180,6854,3985,3985,19,3985,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0004,688025,杰普特,1207024684,4,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6872,6536,3932,3932,19,3932,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0005,688025,杰普特,1207024684,5,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7026,6705,3996,3996,19,3996,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0006,688025,杰普特,1207024684,6,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6806,6425,3871,3871,19,3871,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0007,688025,杰普特,1207024684,7,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6460,5940,3968,3968,19,3968,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0008,688025,杰普特,1207024684,8,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6075,5528,3677,3677,19,3677,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0009,688025,杰普特,1207024684,9,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6104,5449,3981,3981,19,3981,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0010,688025,杰普特,1207024684,10,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6378,5957,3966,3966,19,3966,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0011,688025,杰普特,1207024684,11,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6809,6226,3977,3977,19,3977,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0012,688025,杰普特,1207024684,12,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6451,5824,3973,3973,19,3973,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0013,688025,杰普特,1207024684,13,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5410,4745,3709,3709,19,3709,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0014,688025,杰普特,1207024684,14,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5323,4707,3860,3860,19,3860,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0015,688025,杰普特,1207024684,15,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5295,4674,3704,3704,19,3704,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0016,688025,杰普特,1207024684,16,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5898,5309,3975,3975,19,3975,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0017,688025,杰普特,1207024684,17,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6846,6403,3960,3960,19,3960,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0018,688025,杰普特,1207024684,18,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6543,5892,3979,3979,19,3979,glm4_dewrap_join_full543_20260705
688025_1207024684_glm4_dewrap_join_chunk_0019,688025,杰普特,1207024684,19,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688025_1207024684_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5226,4771,3082,3082,19,3082,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0001,688023,安恒信息,1207049164,1,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6851,6431,3999,3999,20,3999,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0002,688023,安恒信息,1207049164,2,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7496,7215,3986,3986,20,3986,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0003,688023,安恒信息,1207049164,3,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7412,7022,3992,3992,20,3992,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0004,688023,安恒信息,1207049164,4,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7503,7171,3988,3988,20,3988,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0005,688023,安恒信息,1207049164,5,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7452,7199,3985,3985,20,3985,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0006,688023,安恒信息,1207049164,6,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7553,7216,3995,3995,20,3995,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0007,688023,安恒信息,1207049164,7,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7814,7550,3978,3978,20,3978,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0008,688023,安恒信息,1207049164,8,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5927,5235,3704,3704,20,3704,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0009,688023,安恒信息,1207049164,9,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6033,5331,3982,3982,20,3982,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0010,688023,安恒信息,1207049164,10,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6237,5476,3731,3731,20,3731,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0011,688023,安恒信息,1207049164,11,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6309,5662,3948,3948,20,3948,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0012,688023,安恒信息,1207049164,12,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6233,5574,3864,3864,20,3864,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0013,688023,安恒信息,1207049164,13,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5323,4728,3065,3065,20,3065,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0014,688023,安恒信息,1207049164,14,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6450,5617,3999,3999,20,3999,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0015,688023,安恒信息,1207049164,15,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6272,5753,3865,3865,20,3865,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0016,688023,安恒信息,1207049164,16,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6692,6236,3988,3988,20,3988,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0017,688023,安恒信息,1207049164,17,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6971,6699,3932,3932,20,3932,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0018,688023,安恒信息,1207049164,18,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6546,5998,3808,3808,20,3808,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0019,688023,安恒信息,1207049164,19,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6808,6226,3978,3978,20,3978,glm4_dewrap_join_full543_20260705
688023_1207049164_glm4_dewrap_join_chunk_0020,688023,安恒信息,1207049164,20,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688023_1207049164_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3345,3228,1773,1773,20,1773,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0001,688389,普门科技,1207048356,1,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6478,5938,3999,3999,18,3999,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0002,688389,普门科技,1207048356,2,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7225,6612,3996,3996,18,3996,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0003,688389,普门科技,1207048356,3,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6769,6281,3692,3692,18,3692,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0004,688389,普门科技,1207048356,4,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7315,6707,3980,3980,18,3980,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0005,688389,普门科技,1207048356,5,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6942,6389,3986,3986,18,3986,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0006,688389,普门科技,1207048356,6,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6935,6429,3976,3976,18,3976,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0007,688389,普门科技,1207048356,7,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6742,6184,3996,3996,18,3996,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0008,688389,普门科技,1207048356,8,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7027,6438,3995,3995,18,3995,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0009,688389,普门科技,1207048356,9,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6550,5901,3787,3787,18,3787,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0010,688389,普门科技,1207048356,10,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5840,5175,3726,3726,18,3726,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0011,688389,普门科技,1207048356,11,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6804,6096,3904,3904,18,3904,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0012,688389,普门科技,1207048356,12,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5947,5283,3774,3774,18,3774,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0013,688389,普门科技,1207048356,13,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5571,4852,3690,3690,18,3690,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0014,688389,普门科技,1207048356,14,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5097,4387,3474,3474,18,3474,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0015,688389,普门科技,1207048356,15,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5593,4972,3915,3915,18,3915,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0016,688389,普门科技,1207048356,16,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6569,5861,3999,3999,18,3999,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0017,688389,普门科技,1207048356,17,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6077,5437,3959,3959,18,3959,glm4_dewrap_join_full543_20260705
688389_1207048356_glm4_dewrap_join_chunk_0018,688389,普门科技,1207048356,18,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688389_1207048356_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3317,3068,1976,1976,18,1976,glm4_dewrap_join_full543_20260705
688363_1207038615_glm4_dewrap_join_chunk_0001,688363,华熙生物,1207038615,1,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7037,6643,3967,3967,24,3967,glm4_dewrap_join_full543_20260705
688363_1207038615_glm4_dewrap_join_chunk_0002,688363,华熙生物,1207038615,2,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6470,6075,3890,3890,24,3890,glm4_dewrap_join_full543_20260705
688363_1207038615_glm4_dewrap_join_chunk_0003,688363,华熙生物,1207038615,3,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6923,6575,3992,3992,24,3992,glm4_dewrap_join_full543_20260705
688363_1207038615_glm4_dewrap_join_chunk_0004,688363,华熙生物,1207038615,4,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7330,6905,3980,3980,24,3980,glm4_dewrap_join_full543_20260705
688363_1207038615_glm4_dewrap_join_chunk_0005,688363,华熙生物,1207038615,5,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6899,6502,3945,3945,24,3945,glm4_dewrap_join_full543_20260705
688363_1207038615_glm4_dewrap_join_chunk_0006,688363,华熙生物,1207038615,6,24,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688363_1207038615_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6831,6408,3995,3995,24,3995,glm4_dewrap_join_full543_20260705
