sec_code,sec_name,announcement_id,announcement_title,announcement_date,doc_type,pdf_url,download_status,pdf_file,txt_file,section_status,section_file,section_start_char,section_end_char,full_text_chars,tech_text_chars,tech_text_compact_chars,chunk_count,source_run_name,section_extraction_method,ocr_pdf_start_page,ocr_pdf_end_page,ocr_dpi,source_chunk_count,token_mode,max_units,tech_text_token_proxy,chunk_count_token_proxy,source_section_file,normalization_mode,tokenizer,max_tokens,tech_text_glm4_tokens,lnN_tech_glm4,year,source_dir
688178,万德斯,1207233188,首次公开发行股票并在科创板上市招股说明书,2020-01-08,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-01-08/1207233188.PDF,ok,data/raw/cninfo_ipo_prospectus_star_20260628/raw_pdf/2020-01-08_688178_万德斯_1207233188_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_20260628/text/2020-01-08_688178_万德斯_1207233188_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688178_1207233188_business_technology.txt,74101.0,180266.0,657614,96506,90243,15,star_token_proxy_150_20260630,,,,,12.0,glm4_dewrap_join,4000.0,57301,12.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688178_1207233188_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,57301,10.956073354557526,2020.0,glm4_dewrap_join_full543_20260705
688158,优刻得,1207247016,首次公开发行股票并在科创板上市招股说明书,2020-01-14,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-01-14/1207247016.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-01-14_688158_优刻得_1207247016_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-01-14_688158_优刻得_1207247016_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688158_1207247016_business_technology.txt,130240.0,281474.0,966842,138300,125779,22,star_token_proxy_150_20260630,pdftotext_regex,,,,17.0,glm4_dewrap_join,4000.0,81995,17.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688158_1207247016_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,81995,11.314413548777546,2020.0,glm4_dewrap_join_full543_20260705
688100,威胜信息,1207242791,首次公开发行股票并在科创板上市招股说明书,2020-01-13,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-01-13/1207242791.PDF,ok,data/raw/cninfo_ipo_prospectus_star_20260628/raw_pdf/2020-01-13_688100_威胜信息_1207242791_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_20260628/text/2020-01-13_688100_威胜信息_1207242791_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688100_1207242791_business_technology.txt,112841.0,273749.0,970398,145946,134670,23,star_token_proxy_150_20260630,,,,,18.0,glm4_dewrap_join,4000.0,87632,18.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688100_1207242791_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,87632,11.380901507023502,2020.0,glm4_dewrap_join_full543_20260705
688026,洁特生物,1207257930,首次公开发行股票并在科创板上市招股说明书,2020-01-17,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-01-17/1207257930.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-01-17_688026_洁特生物_1207257930_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-01-17_688026_洁特生物_1207257930_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688026_1207257930_business_technology.txt,86717.0,259626.0,836948,157474,143602,24,star_token_proxy_150_20260630,pdftotext_regex,,,,19.0,glm4_dewrap_join,4000.0,93618,19.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688026_1207257930_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,93618,11.446977951669238,2020.0,glm4_dewrap_join_full543_20260705
688266,泽璟制药,1207265390,首次公开发行股票并在科创板上市招股说明书,2020-01-20,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-01-20/1207265390.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-01-20_688266_泽璟制药_1207265390_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-01-20_688266_泽璟制药_1207265390_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688266_1207265390_business_technology.txt,184952.0,363133.0,870036,164007,150938,26,star_token_proxy_150_20260630,pdftotext_regex,,,,20.0,glm4_dewrap_join,4000.0,99042,20.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688266_1207265390_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,99042,11.503299281575597,2020.0,glm4_dewrap_join_full543_20260705
688298,东方生物,1207277661,首次公开发行股票并在科创板上市招股说明书,2020-01-22,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-01-22/1207277661.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-01-22_688298_东方生物_1207277661_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-01-22_688298_东方生物_1207277661_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688298_1207277661_business_technology.txt,90761.0,258832.0,719606,153871,138941,23,star_token_proxy_150_20260630,pdftotext_regex,,,,19.0,glm4_dewrap_join,4000.0,88353,19.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688298_1207277661_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,88353,11.38909543302874,2020.0,glm4_dewrap_join_full543_20260705
688186,广大特材,1207242846,首次公开发行股票并在科创板上市招股意向书,2020-01-13,intention_prospectus,https://static.cninfo.com.cn/finalpage/2020-01-13/1207242846.PDF,ok,data/raw/cninfo_ipo_prospectus_star_20260628/raw_pdf/2020-01-13_688186_广大特材_1207242846_首次公开发行股票并在科创板上市招股意向书.pdf,data/raw/cninfo_ipo_prospectus_star_20260628/text/2020-01-13_688186_广大特材_1207242846_首次公开发行股票并在科创板上市招股意向书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688186_1207242846_business_technology.txt,78336.0,220221.0,712756,129886,117878,21,star_token_proxy_150_20260630,,,,,16.0,glm4_dewrap_join,4000.0,81251,16.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688186_1207242846_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,81251,11.305298407808552,2020.0,glm4_dewrap_join_full543_20260705
688398,赛特新材,1207293073,首次公开发行股票并在科创板上市招股说明书,2020-02-05,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-02-05/1207293073.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-02-05_688398_赛特新材_1207293073_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-02-05_688398_赛特新材_1207293073_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688398_1207293073_business_technology.txt,76567.0,182169.0,642457,96695,90677,15,star_token_proxy_150_20260630,pdftotext_regex,,,,13.0,glm4_dewrap_join,4000.0,58377,13.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688398_1207293073_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,58377,10.974677255626265,2020.0,glm4_dewrap_join_full543_20260705
688080,映翰通,1207293074,首次公开发行股票并在科创板上市招股说明书,2020-02-05,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-02-05/1207293074.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-02-05_688080_映翰通_1207293074_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-02-05_688080_映翰通_1207293074_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688080_1207293074_business_technology.txt,109934.0,218056.0,744882,97633,90403,15,star_token_proxy_150_20260630,pdftotext_regex,,,,13.0,glm4_dewrap_join,4000.0,56900,13.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688080_1207293074_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,56900,10.949050620114422,2020.0,glm4_dewrap_join_full543_20260705
688208,道通科技,1207298613,首次公开发行股票并在科创板上市招股说明书,2020-02-10,final_prospectus,https://static.cninfo.com.cn/finalpage/2020-02-10/1207298613.PDF,ok,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/raw_pdf/2020-02-10_688208_道通科技_1207298613_首次公开发行股票并在科创板上市招股说明书.pdf,data/raw/cninfo_ipo_prospectus_star_batch002_20260628/text/2020-02-10_688208_道通科技_1207298613_首次公开发行股票并在科创板上市招股说明书.txt,ok,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/business_technology_text/688208_1207298613_business_technology.txt,,,736195,94455,84830,14,star_token_proxy_150_20260630,ocr_page_range,97.0,220.0,150.0,12.0,glm4_dewrap_join,4000.0,52769,12.0,results/star_token_proxy_250_late50_20260702/business_technology_text/688208_1207298613_business_technology.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,52769,10.87367917605908,2020.0,glm4_dewrap_join_full543_20260705
